SEASON,HOME,AWAY,W_HOME,W_AWAY,HOME_FG,AWAY_FG,HOME_FGA,AWAY_FGA,HOME_FG_PCT,AWAY_FG_PCT,HOME_FG3,AWAY_FG3,HOME_FG3A,AWAY_FG3A,HOME_FG3_PCT,AWAY_FG3_PCT,HOME_FT,AWAY_FT,HOME_FTA,AWAY_FTA,HOME_FT_PCT,AWAY_FT_PCT,HOME_OFF_REB,AWAY_OFF_REB,HOME_DEF_REB,AWAY_DEF_REB,HOME_TOT_REB,AWAY_TOT_REB,HOME_AST,AWAY_AST,HOME_STL,AWAY_STL,HOME_TURNOVERS,AWAY_TURNOVERS,HOME_BLK,AWAY_BLK,HOME_PTS,AWAY_PTS
2021-22,Kings,Spurs,1,0,46,45,91,91,0.505,0.495,14,12,25,25,0.56,0.48,15,12,18,13,0.833,0.923,11,13,29,31,47,48,23,24,11,7,12,14,3,8,121,114
2021-22,Kings,Grizzlies,0,1,36,45,88,97,0.409,0.464,13,13,35,24,0.371,0.542,20,21,26,27,0.769,0.778,10,12,35,38,55,61,21,25,5,11,18,13,6,3,105,124
2021-22,Kings,Wizards,1,0,45,42,82,89,0.549,0.472,8,5,26,24,0.308,0.208,21,16,29,21,0.724,0.762,6,7,33,32,47,50,25,20,7,8,11,11,6,3,119,105
2021-22,Raptors,Kings,1,0,53,38,98,94,0.541,0.404,11,11,31,34,0.355,0.324,7,14,10,21,0.7,0.667,8,19,38,34,53,58,28,21,10,5,10,17,8,4,124,101
2021-22,Hornets,Kings,1,0,48,48,87,101,0.552,0.475,14,14,35,41,0.4,0.341,14,13,20,17,0.7,0.765,11,20,28,28,47,55,29,22,9,11,16,14,8,4,124,123
2021-22,Grizzlies,Kings,1,0,50,33,104,97,0.481,0.34,13,9,39,42,0.333,0.214,15,26,20,37,0.75,0.703,14,12,54,37,75,59,30,17,4,5,10,8,11,8,128,101
2021-22,Kings,Jazz,0,1,41,46,91,91,0.451,0.505,10,17,31,39,0.323,0.436,13,14,21,17,0.619,0.824,8,14,27,38,45,61,20,20,8,5,8,13,5,2,105,123
2021-22,Kings,Raptors,0,1,32,38,84,84,0.381,0.452,9,12,37,31,0.243,0.387,16,20,25,24,0.64,0.833,11,13,29,40,49,62,15,20,8,9,15,17,4,9,89,108
2021-22,Pistons,Kings,0,1,39,52,96,98,0.406,0.531,13,16,47,33,0.277,0.485,16,9,17,11,0.941,0.818,16,11,31,36,54,52,23,32,7,11,18,14,2,5,107,129
2021-22,Thunder,Kings,1,0,42,38,99,95,0.424,0.4,10,14,30,41,0.333,0.341,11,13,15,17,0.733,0.765,16,11,36,38,61,61,13,20,8,5,10,14,6,7,105,103
2021-22,Spurs,Kings,1,0,49,47,92,91,0.533,0.516,18,10,32,36,0.563,0.278,20,13,31,16,0.645,0.813,12,11,31,33,53,48,34,20,11,4,8,15,3,6,136,117
2021-22,Kings,Hornets,1,0,48,43,87,92,0.552,0.467,22,11,44,35,0.5,0.314,22,13,26,21,0.846,0.619,13,7,43,21,62,38,29,29,5,8,18,10,1,5,140,110
2021-22,Jazz,Kings,1,0,43,42,98,93,0.439,0.452,14,12,48,31,0.292,0.387,19,17,27,24,0.704,0.708,15,6,44,32,74,47,16,24,7,8,17,11,6,8,119,113
2021-22,Kings,Jazz,0,1,39,37,99,90,0.394,0.411,8,16,36,42,0.222,0.381,15,20,21,23,0.714,0.87,16,13,36,38,62,60,20,16,15,14,15,19,5,3,101,110
2021-22,Spurs,Grizzlies,0,1,42,44,83,91,0.506,0.484,14,16,35,39,0.4,0.41,13,8,16,11,0.813,0.727,7,12,30,28,45,49,26,26,8,8,15,14,1,5,111,112
2021-22,Spurs,Thunder,1,0,43,43,98,82,0.439,0.524,19,13,41,35,0.463,0.371,17,21,20,29,0.85,0.724,15,10,33,37,54,51,31,24,10,11,12,19,2,1,122,120
2021-22,Spurs,Jazz,1,0,34,37,85,92,0.4,0.402,6,13,29,40,0.207,0.325,30,15,43,23,0.698,0.652,14,16,40,41,63,64,15,20,8,10,13,17,6,8,104,102
2021-22,Spurs,Raptors,0,1,38,41,84,85,0.452,0.482,9,11,32,30,0.281,0.367,19,26,20,28,0.95,0.929,7,13,29,34,43,50,24,12,5,7,14,10,4,1,104,119
2021-22,Hornets,Spurs,1,0,42,45,91,98,0.462,0.459,16,11,42,37,0.381,0.297,23,16,29,20,0.793,0.8,11,13,39,38,56,56,29,28,8,7,9,10,5,6,123,117
2021-22,Grizzlies,Spurs,1,0,48,41,89,99,0.539,0.414,11,9,26,32,0.423,0.281,11,14,19,19,0.579,0.737,13,12,42,26,61,51,24,30,5,13,18,9,6,3,118,105
2021-22,Wizards,Spurs,0,1,59,57,108,105,0.546,0.543,16,9,38,29,0.421,0.31,19,34,24,43,0.792,0.791,11,16,28,34,51,60,36,35,10,6,16,17,5,3,153,157
2021-22,Thunder,Spurs,0,1,41,43,105,98,0.39,0.439,11,10,32,34,0.344,0.294,13,18,19,22,0.684,0.818,15,14,35,43,62,67,25,29,6,3,8,14,6,7,106,114
2021-22,Spurs,Grizzlies,0,1,43,46,94,90,0.457,0.511,9,7,37,23,0.243,0.304,15,19,19,26,0.789,0.731,13,12,26,32,50,56,30,24,9,9,13,13,7,9,110,118
2021-22,Spurs,Thunder,1,0,47,38,96,98,0.49,0.388,15,8,40,31,0.375,0.258,9,12,14,15,0.643,0.8,11,14,39,32,57,60,32,20,9,5,9,15,13,2,118,96
2021-22,Raptors,Spurs,1,0,45,41,96,95,0.469,0.432,18,9,44,35,0.409,0.257,21,13,29,19,0.724,0.684,16,17,36,33,57,62,30,27,13,6,12,20,8,3,129,104
2021-22,Pistons,Spurs,1,0,41,42,101,102,0.406,0.412,9,12,35,40,0.257,0.3,26,20,33,28,0.788,0.714,22,13,41,35,73,62,18,30,12,8,21,17,6,3,117,116
2021-22,Grizzlies,Spurs,1,0,49,39,102,90,0.48,0.433,10,12,26,35,0.385,0.343,10,15,16,24,0.625,0.625,16,11,42,36,65,54,28,24,7,3,10,11,11,8,118,105
2021-22,Spurs,Jazz,0,1,45,39,100,86,0.45,0.453,10,9,30,31,0.333,0.29,4,23,9,30,0.444,0.767,9,7,35,48,50,64,26,19,8,9,10,15,3,4,104,110
2021-22,Spurs,Pistons,1,0,51,38,91,98,0.56,0.388,13,8,27,32,0.481,0.25,29,25,37,34,0.784,0.735,9,14,43,28,66,51,39,16,6,10,19,14,5,5,144,109
2021-22,Jazz,Spurs,0,1,46,50,93,100,0.495,0.5,13,15,37,41,0.351,0.366,21,13,26,18,0.808,0.722,13,11,37,32,58,49,26,27,5,8,13,7,6,4,126,128
2021-22,Spurs,Hornets,0,1,39,51,90,86,0.433,0.593,12,18,37,34,0.324,0.529,25,11,25,16,1,0.688,11,9,27,39,39,52,27,34,5,3,8,13,3,4,115,131
2021-22,Spurs,Wizards,1,0,49,41,92,92,0.533,0.446,8,9,18,31,0.444,0.29,10,8,16,13,0.625,0.615,15,12,36,28,57,48,28,26,4,5,10,7,6,3,116,99
2021-22,Thunder,Spurs,1,0,35,41,94,100,0.372,0.41,12,6,42,30,0.286,0.2,17,6,20,9,0.85,0.667,15,11,42,35,67,57,21,29,5,9,15,10,7,10,99,94
2021-22,Jazz,Thunder,1,0,49,37,84,90,0.583,0.411,15,16,36,37,0.417,0.432,24,11,32,17,0.75,0.647,16,11,39,21,64,38,29,27,7,9,13,10,10,1,137,101
2021-22,Thunder,Pistons,0,1,36,40,84,94,0.429,0.426,11,15,34,48,0.324,0.313,18,15,29,18,0.621,0.833,12,8,42,36,66,50,24,29,1,9,17,8,8,8,101,110
2021-22,Thunder,Hornets,0,1,42,49,90,91,0.467,0.538,16,20,44,35,0.364,0.571,16,16,19,21,0.842,0.762,13,8,36,29,56,42,31,33,4,12,18,6,3,7,116,134
2021-22,Thunder,Grizzlies,0,1,41,48,97,102,0.423,0.471,13,11,41,29,0.317,0.379,23,18,28,20,0.821,0.9,14,20,30,37,54,63,25,30,7,8,11,13,8,5,118,125
2021-22,Thunder,Jazz,0,1,39,40,92,89,0.424,0.449,8,23,40,52,0.2,0.442,17,13,19,17,0.895,0.765,11,11,36,37,54,54,20,27,11,4,8,11,9,4,103,116
2021-22,Thunder,Raptors,0,1,36,45,87,88,0.414,0.511,14,13,47,35,0.298,0.371,12,14,14,14,0.857,1,14,10,31,35,47,49,28,22,11,9,18,16,4,4,98,117
2021-22,Hornets,Thunder,1,0,45,37,99,98,0.455,0.378,17,12,49,44,0.347,0.273,14,12,20,15,0.7,0.8,16,15,46,37,68,56,34,20,8,6,12,12,5,2,121,98
2021-22,Wizards,Thunder,1,0,47,47,87,98,0.54,0.48,11,11,33,39,0.333,0.282,17,13,23,15,0.739,0.867,7,9,35,32,50,49,29,23,3,5,8,5,7,1,122,118
2021-22,Grizzlies,Thunder,0,1,39,36,101,84,0.386,0.429,11,11,32,38,0.344,0.289,10,19,13,28,0.769,0.679,17,9,34,38,60,62,24,24,9,7,12,14,2,7,99,102
2021-22,Raptors,Thunder,0,1,42,38,93,84,0.452,0.452,15,17,41,40,0.366,0.425,10,17,15,20,0.667,0.85,13,7,33,33,53,52,27,28,6,12,13,14,5,3,109,110
2021-22,Pistons,Thunder,0,1,41,41,99,82,0.414,0.5,16,9,41,25,0.39,0.36,5,23,6,30,0.833,0.767,16,6,36,34,58,49,21,22,8,10,17,11,7,11,103,114
2021-22,Grizzlies,Thunder,1,0,60,25,96,76,0.625,0.329,19,11,36,38,0.528,0.289,13,18,18,22,0.722,0.818,14,8,39,18,64,32,41,14,16,2,10,20,9,5,152,79
2021-22,Thunder,Wizards,0,1,38,38,94,79,0.404,0.481,11,10,33,29,0.333,0.345,12,15,14,15,0.857,1,10,5,31,38,53,46,23,17,7,2,10,15,4,12,99,101
2021-22,Thunder,Jazz,0,1,37,39,82,86,0.451,0.453,15,15,36,47,0.417,0.319,15,17,22,20,0.682,0.85,4,7,39,36,54,48,21,19,7,11,13,10,4,8,104,110
2021-22,Jazz,Thunder,1,0,40,34,91,91,0.44,0.374,14,7,47,35,0.298,0.2,13,11,15,18,0.867,0.611,12,15,41,35,59,58,18,19,6,4,10,15,5,2,107,86
2021-22,Raptors,Pistons,0,1,36,38,83,84,0.434,0.452,7,11,26,37,0.269,0.297,27,21,36,28,0.75,0.75,14,11,27,31,56,53,12,25,5,4,10,10,4,5,106,108
2021-22,Hornets,Raptors,1,0,52,37,94,84,0.553,0.44,15,6,40,23,0.375,0.261,6,13,9,23,0.667,0.565,13,10,39,26,55,47,34,18,10,6,18,17,7,4,125,93
2021-22,Hornets,Raptors,0,1,39,41,95,84,0.411,0.488,9,15,40,35,0.225,0.429,14,19,16,29,0.875,0.655,9,14,29,37,49,62,28,21,11,9,13,18,4,5,101,116
2021-22,Raptors,Hornets,1,0,43,40,82,82,0.524,0.488,16,10,34,31,0.471,0.323,23,23,29,32,0.793,0.719,7,9,35,28,52,44,27,25,6,7,17,12,7,2,125,113
2021-22,Wizards,Raptors,0,1,43,42,85,90,0.506,0.467,11,11,33,30,0.333,0.367,8,14,10,17,0.8,0.824,11,11,34,29,52,43,29,20,3,10,18,8,3,4,105,109
2021-22,Pistons,Raptors,1,0,38,28,81,87,0.469,0.322,8,11,27,38,0.296,0.289,19,20,23,26,0.826,0.769,9,16,34,30,53,59,22,18,7,5,8,11,6,4,103,87
2021-22,Raptors,Jazz,1,0,45,39,100,81,0.45,0.481,12,17,41,38,0.293,0.447,20,13,25,18,0.8,0.722,19,7,29,33,57,50,26,23,11,3,9,21,7,4,122,108
2021-22,Raptors,Wizards,1,0,38,30,85,73,0.447,0.411,8,8,23,25,0.348,0.32,18,22,24,29,0.75,0.759,10,6,37,37,54,49,22,20,3,4,8,10,1,5,102,90
2021-22,Raptors,Grizzlies,0,1,36,36,91,93,0.396,0.387,10,10,39,34,0.256,0.294,9,16,12,19,0.75,0.842,11,18,33,36,56,62,14,18,7,13,18,17,9,10,91,98
2021-22,Grizzlies,Raptors,0,1,42,47,82,89,0.512,0.528,9,14,29,30,0.31,0.467,20,18,26,21,0.769,0.857,11,11,29,23,47,44,25,25,6,8,15,10,3,4,113,126
2021-22,Jazz,Raptors,1,0,44,39,80,94,0.55,0.415,19,10,46,38,0.413,0.263,12,15,13,17,0.923,0.882,10,14,36,21,53,41,34,24,8,10,24,13,9,3,119,103
2021-22,Raptors,Pistons,0,1,44,43,87,79,0.506,0.544,13,15,34,35,0.382,0.429,20,26,31,30,0.645,0.867,15,9,24,25,52,42,21,34,9,5,13,14,1,6,121,127
2021-22,Wizards,Raptors,0,1,34,41,78,88,0.436,0.466,8,10,32,25,0.25,0.4,24,17,30,20,0.8,0.85,10,10,34,32,49,51,19,17,6,10,13,12,7,3,100,109
2021-22,Raptors,Wizards,0,1,30,36,97,81,0.309,0.444,7,5,34,27,0.206,0.185,16,21,22,26,0.727,0.808,19,7,35,44,61,62,14,20,10,14,19,22,4,8,83,98
2021-22,Jazz,Grizzlies,1,0,40,39,96,101,0.417,0.386,12,13,38,31,0.316,0.419,29,24,43,29,0.674,0.828,13,10,48,41,77,60,23,26,8,13,17,13,8,7,121,115
2021-22,Hornets,Jazz,1,0,41,38,88,84,0.466,0.452,13,17,34,47,0.382,0.362,12,8,17,11,0.706,0.727,16,9,29,29,57,44,26,25,7,7,10,12,3,2,107,101
2021-22,Grizzlies,Jazz,1,0,46,37,82,85,0.561,0.435,9,17,23,46,0.391,0.37,18,18,24,21,0.75,0.857,8,11,34,26,50,43,27,20,9,10,15,18,7,3,119,109
2021-22,Jazz,Pistons,1,0,36,38,79,87,0.456,0.437,10,13,31,32,0.323,0.406,29,12,34,16,0.853,0.75,7,9,37,31,53,48,22,22,3,6,11,11,7,4,111,101
2021-22,Pistons,Jazz,1,0,48,44,93,86,0.516,0.512,19,11,37,33,0.514,0.333,11,17,12,22,0.917,0.773,9,10,30,30,44,49,30,23,9,9,12,16,7,4,126,116
2021-22,Jazz,Hornets,1,0,34,39,96,101,0.354,0.386,16,15,53,43,0.302,0.349,28,9,37,9,0.757,1,22,11,46,40,76,57,21,27,4,7,17,13,6,4,112,102
2021-22,Jazz,Wizards,0,1,35,42,81,94,0.432,0.447,14,9,44,31,0.318,0.29,19,16,30,20,0.633,0.8,8,11,38,36,60,53,17,27,5,7,16,9,6,4,103,109
2021-22,Wizards,Jazz,0,1,41,48,89,93,0.461,0.516,8,13,25,39,0.32,0.333,8,14,14,17,0.571,0.824,9,12,30,37,48,54,17,28,3,5,13,9,3,5,98,123
2021-22,Jazz,Grizzlies,0,1,41,42,87,95,0.471,0.442,17,13,43,35,0.395,0.371,19,22,25,27,0.76,0.815,10,16,36,34,51,59,26,24,5,10,14,7,10,4,118,119
2021-22,Hornets,Grizzlies,0,1,39,47,97,96,0.402,0.49,14,11,45,33,0.311,0.333,26,20,33,33,0.788,0.606,18,16,35,41,59,68,28,31,7,11,17,17,6,8,118,125
2021-22,Pistons,Grizzlies,0,1,41,44,94,92,0.436,0.478,7,15,35,30,0.2,0.5,18,29,21,42,0.857,0.69,10,18,30,42,45,72,27,32,4,6,10,13,7,4,107,132
2021-22,Grizzlies,Wizards,1,0,46,35,100,84,0.46,0.417,13,10,31,29,0.419,0.345,10,15,12,21,0.833,0.714,21,7,39,30,65,46,24,27,8,6,9,12,10,5,115,95
2021-22,Grizzlies,Pistons,1,0,48,34,98,99,0.49,0.343,10,10,32,44,0.313,0.227,12,10,19,13,0.632,0.769,18,10,43,29,79,46,31,23,8,7,19,13,9,3,118,88
2021-22,Grizzlies,Hornets,0,1,45,41,107,90,0.421,0.456,9,15,38,36,0.237,0.417,9,21,15,24,0.6,0.875,20,9,37,40,65,55,27,32,14,13,16,17,8,7,108,118
2021-22,Wizards,Grizzlies,1,0,49,34,84,96,0.583,0.354,10,6,25,31,0.4,0.194,7,13,13,17,0.538,0.765,5,12,48,27,62,45,34,19,4,12,19,9,6,4,115,87
2021-22,Hornets,Wizards,1,0,48,42,89,94,0.539,0.447,18,8,33,23,0.545,0.348,10,16,14,26,0.714,0.615,11,17,37,26,56,51,34,25,6,12,20,11,9,3,124,108
2021-22,Pistons,Wizards,0,1,39,36,95,83,0.411,0.434,6,9,32,30,0.188,0.3,13,19,14,21,0.929,0.905,10,5,38,40,55,51,19,23,9,6,15,17,8,7,97,100
2021-22,Wizards,Pistons,1,0,41,43,82,90,0.5,0.478,13,8,26,27,0.5,0.296,21,19,26,23,0.808,0.826,12,14,30,29,50,47,29,23,6,9,15,12,8,3,116,113
2021-22,Wizards,Pistons,1,0,40,32,85,85,0.471,0.376,9,8,29,23,0.31,0.348,14,22,18,27,0.778,0.815,10,13,35,31,55,52,21,19,8,7,15,12,3,3,103,94
2021-22,Wizards,Hornets,1,0,40,50,87,104,0.46,0.481,16,14,38,38,0.421,0.368,28,7,31,13,0.903,0.538,10,13,41,32,58,52,26,28,5,14,15,9,4,5,124,121
2021-22,Pistons,Wizards,0,1,37,42,79,88,0.468,0.477,13,12,24,32,0.542,0.375,29,23,35,28,0.829,0.821,7,13,30,32,49,50,22,27,9,6,16,17,4,8,116,119
2021-22,Wizards,Hornets,0,1,36,40,94,91,0.383,0.44,9,15,37,31,0.243,0.484,22,14,27,24,0.815,0.583,20,6,45,30,78,46,23,21,6,11,18,10,6,4,103,109
2021-22,Hornets,Wizards,1,0,42,33,96,90,0.438,0.367,10,8,32,42,0.313,0.19,3,13,6,16,0.5,0.813,16,11,43,37,63,54,30,23,6,7,11,11,8,5,97,87
2021-22,Hornets,Pistons,0,1,45,50,89,110,0.506,0.455,13,14,31,40,0.419,0.35,23,13,34,18,0.676,0.722,12,22,34,32,58,62,25,30,8,10,17,15,8,3,126,127
2021-22,Pistons,Hornets,0,1,48,54,102,97,0.471,0.557,12,18,35,42,0.343,0.429,11,15,18,23,0.611,0.652,16,15,29,36,54,58,32,36,10,13,18,18,6,2,119,141
2021-22,Hornets,Pistons,1,0,48,43,81,92,0.593,0.467,24,14,42,42,0.571,0.333,20,11,29,20,0.69,0.55,8,9,41,27,55,45,39,26,6,12,17,13,3,3,140,111
2022-23,Celtics,Hawks,1,0,42,44,89,97,0.472,0.454,25,11,54,39,0.463,0.282,11,15,14,19,0.786,0.789,12,16,35,34,53,54,33,27,5,11,15,9,3,5,120,114
2022-23,Hawks,76ers,0,1,51,51,92,102,0.554,0.5,10,11,33,22,0.303,0.5,19,23,28,29,0.679,0.793,4,13,34,39,46,61,32,33,11,10,21,20,7,2,131,136
2022-23,Hawks,Wizards,1,0,43,45,84,94,0.512,0.479,13,6,30,28,0.433,0.214,35,20,40,26,0.875,0.769,12,12,36,27,56,45,30,23,10,10,17,14,5,9,134,116
2022-23,Bulls,Hawks,0,1,41,48,89,86,0.461,0.558,7,10,31,28,0.226,0.357,16,17,20,19,0.8,0.895,6,7,26,41,38,54,16,26,8,5,8,17,6,7,105,123
2022-23,Hawks,Mavericks,1,0,51,49,108,95,0.472,0.516,12,10,35,38,0.343,0.263,18,22,22,32,0.818,0.688,16,10,37,37,59,58,28,24,10,4,11,14,3,3,132,130
2022-23,Nets,Hawks,1,0,49,39,88,91,0.557,0.429,15,8,33,37,0.455,0.216,11,21,13,23,0.846,0.913,9,16,32,30,45,50,33,23,9,6,13,11,3,3,124,107
2022-23,Hawks,Cavaliers,1,0,41,47,89,93,0.461,0.505,12,9,27,25,0.444,0.36,26,15,33,22,0.788,0.682,14,10,37,30,60,48,25,20,5,5,15,8,3,6,120,118
2022-23,Hawks,Grizzlies,0,1,45,48,98,89,0.459,0.539,7,13,31,33,0.226,0.394,22,14,26,19,0.846,0.737,14,6,34,33,58,45,27,28,4,8,10,11,5,7,119,123
2022-23,Hawks,Pacers,1,0,53,52,96,96,0.552,0.542,15,14,30,37,0.5,0.378,22,12,25,12,0.88,1,15,10,27,22,52,38,33,33,10,7,13,17,8,7,143,130
2022-23,Timberwolves,Hawks,1,0,45,45,92,85,0.489,0.529,11,12,26,26,0.423,0.462,24,22,29,25,0.828,0.88,11,9,31,32,49,46,27,28,7,6,11,17,3,6,125,124
2022-23,Hawks,Pistons,1,0,44,37,95,91,0.463,0.407,14,13,38,40,0.368,0.325,27,20,36,24,0.75,0.833,21,9,40,26,74,44,26,20,5,8,11,10,6,2,129,107
2022-23,Spurs,Hawks,1,0,51,48,94,101,0.543,0.475,14,5,28,22,0.5,0.227,10,17,16,20,0.625,0.85,10,20,31,31,51,54,26,21,9,4,12,12,5,4,126,118
2022-23,Hawks,Warriors,1,0,47,47,100,98,0.47,0.48,16,11,41,40,0.39,0.275,17,14,25,20,0.68,0.7,13,16,32,38,56,62,27,28,7,6,11,17,8,9,127,119
2022-23,Hawks,Timberwolves,0,1,44,54,97,92,0.454,0.587,4,12,22,28,0.182,0.429,23,16,28,23,0.821,0.696,18,5,33,32,59,44,17,39,6,12,16,13,4,10,115,136
2022-23,Hawks,Celtics,0,1,50,52,100,95,0.5,0.547,10,20,34,42,0.294,0.476,15,10,16,12,0.938,0.833,13,5,35,35,49,47,24,35,4,6,10,9,4,6,125,134
2022-23,Wizards,Hawks,0,1,43,42,88,95,0.489,0.442,7,15,27,31,0.259,0.484,14,15,18,19,0.778,0.789,7,13,36,33,52,54,27,25,8,9,15,14,6,4,107,114
2022-23,Wizards,Hawks,0,1,47,45,83,85,0.566,0.529,12,12,29,29,0.414,0.414,14,20,17,26,0.824,0.769,6,8,33,28,45,40,34,26,9,11,19,11,1,5,120,122
2022-23,Heat,Hawks,1,0,41,51,77,92,0.532,0.554,16,9,29,29,0.552,0.31,32,17,37,23,0.865,0.739,8,12,24,25,42,46,27,28,6,5,11,11,4,0,130,128
2022-23,Heat,Hawks,1,0,42,37,83,79,0.506,0.468,13,9,35,30,0.371,0.3,20,26,23,30,0.87,0.867,12,10,31,27,48,42,31,22,5,12,20,16,3,1,117,109
2022-23,Hawks,Trail Blazers,1,0,52,41,91,87,0.571,0.471,12,13,26,39,0.462,0.333,13,16,16,20,0.813,0.8,10,9,33,25,50,42,30,22,10,11,17,18,5,7,129,111
2022-23,Hawks,Wizards,0,1,43,48,93,97,0.462,0.495,13,6,35,21,0.371,0.286,17,17,19,20,0.895,0.85,13,16,29,32,48,56,21,19,4,6,9,9,7,5,116,119
2022-23,Hawks,Nets,1,0,45,43,90,87,0.5,0.494,16,14,30,39,0.533,0.359,23,27,28,29,0.821,0.931,13,6,33,31,53,43,20,20,7,12,16,10,2,6,129,127
2022-23,Hawks,Cavaliers,1,0,50,40,85,88,0.588,0.455,15,13,28,35,0.536,0.371,21,26,23,29,0.913,0.897,5,10,37,25,47,41,28,20,7,9,14,11,8,6,136,119
2022-23,Hawks,Knicks,0,1,40,45,97,96,0.412,0.469,5,14,26,43,0.192,0.326,16,18,21,22,0.762,0.818,8,10,32,45,50,67,25,16,6,2,5,10,7,4,101,122
2022-23,Hornets,Hawks,1,0,53,53,84,108,0.631,0.491,20,11,37,28,0.541,0.393,18,21,23,21,0.783,1,3,16,32,26,44,47,36,26,5,9,17,12,5,4,144,138
2022-23,Hawks,Spurs,1,0,50,40,103,94,0.485,0.426,10,11,26,37,0.385,0.297,15,15,19,17,0.789,0.882,14,14,34,35,56,57,29,25,9,9,10,20,6,5,125,106
2022-23,Hawks,Suns,1,0,43,39,95,86,0.453,0.453,10,7,29,30,0.345,0.233,20,22,27,29,0.741,0.759,20,9,39,26,70,43,23,24,6,14,19,11,4,10,116,107
2022-23,Pelicans,Hawks,1,0,45,38,91,85,0.495,0.447,12,12,32,36,0.375,0.333,14,19,21,25,0.667,0.76,13,10,34,31,56,50,28,30,8,4,10,12,2,6,116,107
2022-23,Nuggets,Hawks,1,0,48,44,95,91,0.505,0.484,15,6,38,20,0.395,0.3,17,14,20,17,0.85,0.824,12,10,36,33,53,47,32,26,14,7,13,16,6,7,128,108
2022-23,Jazz,Hawks,0,1,41,44,91,95,0.451,0.463,13,10,44,37,0.295,0.27,13,17,18,23,0.722,0.739,13,14,37,38,56,56,20,28,4,8,15,9,2,5,108,115
2022-23,Suns,Hawks,0,1,35,52,86,91,0.407,0.571,4,19,28,33,0.143,0.576,26,9,31,11,0.839,0.818,12,6,32,39,50,47,22,32,8,6,16,12,4,5,100,132
2022-23,Trail Blazers,Hawks,1,0,43,44,79,94,0.544,0.468,19,13,40,30,0.475,0.433,24,24,27,30,0.889,0.8,3,17,29,28,38,57,24,26,2,5,8,7,7,0,129,125
2022-23,Hawks,Clippers,0,1,45,42,95,80,0.474,0.525,7,19,27,39,0.259,0.487,16,17,20,19,0.8,0.895,15,6,32,31,54,40,24,25,12,5,9,14,2,5,113,120
2022-23,Thunder,Hawks,0,1,53,50,102,84,0.52,0.595,15,11,34,29,0.441,0.379,11,26,16,33,0.688,0.788,12,11,25,35,41,54,31,26,12,5,12,17,2,6,132,137
2022-23,Bulls,Hawks,1,0,44,39,95,85,0.463,0.459,11,10,34,33,0.324,0.303,12,12,18,19,0.667,0.632,15,9,32,34,56,54,28,24,13,6,11,19,3,4,111,100
2022-23,Hawks,Hornets,0,1,45,45,83,89,0.542,0.506,11,13,25,34,0.44,0.382,17,19,20,22,0.85,0.864,6,6,34,30,42,46,24,28,5,11,18,12,4,2,118,122
2022-23,Hawks,Knicks,1,0,56,49,100,83,0.56,0.59,13,13,34,30,0.382,0.433,14,13,16,17,0.875,0.765,14,9,25,25,47,37,27,27,6,5,7,12,4,3,139,124
2022-23,Mavericks,Hawks,0,1,44,49,84,86,0.524,0.57,16,13,42,26,0.381,0.5,18,19,24,20,0.75,0.95,10,7,21,28,42,42,26,28,5,7,16,12,3,4,122,130
2022-23,Hawks,Heat,1,0,45,43,76,89,0.592,0.483,13,8,27,31,0.481,0.258,18,19,22,20,0.818,0.95,2,12,26,29,34,48,27,30,9,10,16,16,5,4,121,113
2022-23,Raptors,Hawks,0,1,36,43,87,84,0.414,0.512,7,11,29,27,0.241,0.407,24,17,30,18,0.8,0.944,11,5,32,35,57,42,19,19,9,6,14,12,3,4,103,114
2022-23,Pacers,Hawks,0,1,40,41,101,94,0.396,0.436,7,16,30,33,0.233,0.485,24,15,29,21,0.828,0.714,19,14,32,36,63,62,24,26,8,6,12,14,9,9,111,113
2022-23,Hawks,Bucks,0,1,39,45,87,98,0.448,0.459,11,18,30,48,0.367,0.375,16,6,18,11,0.889,0.545,6,14,35,43,46,62,25,28,5,6,11,11,3,4,105,114
2022-23,Clippers,Hawks,0,1,37,44,95,89,0.389,0.494,10,8,30,26,0.333,0.308,24,16,31,20,0.774,0.8,21,7,38,36,67,47,25,22,6,7,11,9,5,9,108,112
2022-23,Lakers,Hawks,1,0,51,44,93,96,0.548,0.458,16,9,35,31,0.457,0.29,12,17,16,22,0.75,0.773,7,7,44,32,57,46,33,24,6,8,18,12,5,5,130,114
2022-23,Kings,Hawks,0,1,41,45,88,84,0.466,0.536,10,10,25,30,0.4,0.333,25,20,27,22,0.926,0.909,10,7,32,37,44,46,26,21,9,9,11,16,3,4,117,120
2022-23,Warriors,Hawks,1,0,54,53,121,109,0.446,0.486,19,11,59,35,0.322,0.314,16,24,24,29,0.667,0.828,23,10,46,43,76,60,34,30,9,9,19,13,6,10,143,141
2022-23,Hawks,Lakers,0,1,48,52,101,96,0.475,0.542,11,10,38,32,0.289,0.313,14,16,20,18,0.7,0.889,12,12,29,43,46,59,22,34,6,7,10,16,5,6,121,130
2022-23,Hawks,Nets,0,1,42,42,97,83,0.433,0.506,8,10,22,26,0.364,0.385,15,14,22,17,0.682,0.824,11,5,36,42,56,50,22,22,5,0,4,12,6,13,107,108
2022-23,Pacers,Hawks,1,0,47,40,92,89,0.511,0.449,13,12,35,30,0.371,0.4,22,22,27,29,0.815,0.759,7,9,42,33,58,48,28,26,3,4,13,9,2,3,129,114
